datetime,rain,Height,Flow,
01/01/2020 00:00,0,0.231,1.755485653,
01/01/2020 00:15,0,0.231,1.755485653,
01/01/2020 00:30,0,0.231,1.755485653,
01/01/2020 00:45,0,0.23,1.73857502,
01/01/2020 01:00,0,0.23,1.73857502,
01/01/2020 01:15,0,0.231,1.755485653,
01/01/2020 01:30,0,0.23,1.73857502,
01/01/2020 01:45,0,0.23,1.73857502,
01/01/2020 02:00,0,0.23,1.73857502,
01/01/2020 02:15,0,0.23,1.73857502,
01/01/2020 02:30,0,0.23,1.73857502,
01/01/2020 02:45,0,0.23,1.73857502,
01/01/2020 03:00,0,0.229,1.721736541,
01/01/2020 03:15,0,0.23,1.73857502,
01/01/2020 03:30,0,0.23,1.73857502,
01/01/2020 03:45,0,0.229,1.721736541,
01/01/2020 04:00,0,0.229,1.721736541,
01/01/2020 04:15,0,0.229,1.721736541,
01/01/2020 04:30,0,0.23,1.73857502,
01/01/2020 04:45,0,0.23,1.73857502,
01/01/2020 05:00,0,0.23,1.73857502,
01/01/2020 05:15,0,0.229,1.721736541,
01/01/2020 05:30,0,0.229,1.721736541,
01/01/2020 05:45,0,0.229,1.721736541,
01/01/2020 06:00,0,0.229,1.721736541,
01/01/2020 06:15,0,0.229,1.721736541,
01/01/2020 06:30,0,0.229,1.721736541,
01/01/2020 06:45,0,0.229,1.721736541,
01/01/2020 07:00,0,0.229,1.721736541,
01/01/2020 07:15,0,0.229,1.721736541,
01/01/2020 07:30,0,0.229,1.721736541,
01/01/2020 07:45,0,0.229,1.721736541,
01/01/2020 08:00,0,0.229,1.721736541,
01/01/2020 08:15,0,0.229,1.721736541,
01/01/2020 08:30,0,0.229,1.721736541,
01/01/2020 08:45,0,0.229,1.721736541,
01/01/2020 09:00,0,0.229,1.721736541,
01/01/2020 09:15,0,0.229,1.721736541,
01/01/2020 09:30,0,0.229,1.721736541,
01/01/2020 09:45,0,0.229,1.721736541,
01/01/2020 10:00,0,0.229,1.721736541,
01/01/2020 10:15,0,0.229,1.721736541,
01/01/2020 10:30,0,0.229,1.721736541,
01/01/2020 10:45,0,0.229,1.721736541,
01/01/2020 11:00,0,0.229,1.721736541,
01/01/2020 11:15,0,0.229,1.721736541,
01/01/2020 11:30,0,0.228,1.704970298,
01/01/2020 11:45,0,0.228,1.704970298,
01/01/2020 12:00,0,0.229,1.721736541,
01/01/2020 12:15,0,0.229,1.721736541,
01/01/2020 12:30,0,0.229,1.721736541,
01/01/2020 12:45,0,0.228,1.704970298,
01/01/2020 13:00,0,0.228,1.704970298,
01/01/2020 13:15,0,0.228,1.704970298,
01/01/2020 13:30,0,0.228,1.704970298,
01/01/2020 13:45,0,0.228,1.704970298,
01/01/2020 14:00,0,0.228,1.704970298,
01/01/2020 14:15,0,0.228,1.704970298,
01/01/2020 14:30,0,0.228,1.704970298,
01/01/2020 14:45,0,0.228,1.704970298,
01/01/2020 15:00,0,0.228,1.704970298,
01/01/2020 15:15,0,0.227,1.688276375,
01/01/2020 15:30,0,0.227,1.688276375,
01/01/2020 15:45,0,0.227,1.688276375,
01/01/2020 16:00,0,0.228,1.704970298,
01/01/2020 16:15,0,0.227,1.688276375,
01/01/2020 16:30,0,0.227,1.688276375,
01/01/2020 16:45,0,0.227,1.688276375,
01/01/2020 17:00,0,0.226,1.671654858,
01/01/2020 17:15,0,0.226,1.671654858,
01/01/2020 17:30,0,0.226,1.671654858,
01/01/2020 17:45,0,0.226,1.671654858,
01/01/2020 18:00,0,0.226,1.671654858,
01/01/2020 18:15,0,0.226,1.671654858,
01/01/2020 18:30,0,0.226,1.671654858,
01/01/2020 18:45,0,0.225,1.655105832,
01/01/2020 19:00,0,0.226,1.671654858,
01/01/2020 19:15,0,0.225,1.655105832,
01/01/2020 19:30,0,0.226,1.671654858,
01/01/2020 19:45,0,0.226,1.671654858,
01/01/2020 20:00,0,0.225,1.655105832,
01/01/2020 20:15,0,0.225,1.655105832,
01/01/2020 20:30,0,0.225,1.655105832,
01/01/2020 20:45,0,0.225,1.655105832,
01/01/2020 21:00,0,0.225,1.655105832,
01/01/2020 21:15,0,0.225,1.655105832,
01/01/2020 21:30,0,0.225,1.655105832,
01/01/2020 21:45,0,0.225,1.655105832,
01/01/2020 22:00,0,0.225,1.655105832,
01/01/2020 22:15,0,0.225,1.655105832,
01/01/2020 22:30,0,0.224,1.638629382,
01/01/2020 22:45,0,0.223,1.622225594,
01/01/2020 23:00,0,0.224,1.638629382,
01/01/2020 23:15,0,0.224,1.638629382,
01/01/2020 23:30,0,0.223,1.622225594,
01/01/2020 23:45,0,0.223,1.622225594,
02/01/2020 00:00,0,0.224,1.638629382,
02/01/2020 00:15,0,0.223,1.622225594,
02/01/2020 00:30,0,0.223,1.622225594,
02/01/2020 00:45,0,0.223,1.622225594,
02/01/2020 01:00,0,0.223,1.622225594,
02/01/2020 01:15,0,0.223,1.622225594,
02/01/2020 01:30,0,0.223,1.622225594,
02/01/2020 01:45,0,0.223,1.622225594,
02/01/2020 02:00,0,0.222,1.605894557,
02/01/2020 02:15,0,0.222,1.605894557,
02/01/2020 02:30,0,0.223,1.622225594,
02/01/2020 02:45,0,0.222,1.605894557,
02/01/2020 03:00,0,0.222,1.605894557,
02/01/2020 03:15,0,0.222,1.605894557,
02/01/2020 03:30,0,0.222,1.605894557,
02/01/2020 03:45,0,0.222,1.605894557,
02/01/2020 04:00,0,0.221,1.589636356,
02/01/2020 04:15,0,0.222,1.605894557,
02/01/2020 04:30,0,0.222,1.605894557,
02/01/2020 04:45,0,0.221,1.589636356,
02/01/2020 05:00,0,0.221,1.589636356,
02/01/2020 05:15,0,0.221,1.589636356,
02/01/2020 05:30,0,0.221,1.589636356,
02/01/2020 05:45,0,0.222,1.605894557,
02/01/2020 06:00,0,0.222,1.605894557,
02/01/2020 06:15,0,0.222,1.605894557,
02/01/2020 06:30,0,0.222,1.605894557,
02/01/2020 06:45,0,0.222,1.605894557,
02/01/2020 07:00,0,0.221,1.589636356,
02/01/2020 07:15,0,0.221,1.589636356,
02/01/2020 07:30,0,0.221,1.589636356,
02/01/2020 07:45,0,0.222,1.605894557,
02/01/2020 08:00,0,0.222,1.605894557,
02/01/2020 08:15,0,0.221,1.589636356,
02/01/2020 08:30,0,0.221,1.589636356,
02/01/2020 08:45,0,0.221,1.589636356,
02/01/2020 09:00,0,0.221,1.589636356,
02/01/2020 09:15,0,0.221,1.589636356,
02/01/2020 09:30,0,0.221,1.589636356,
02/01/2020 09:45,0,0.22,1.573451082,
02/01/2020 10:00,0,0.221,1.589636356,
02/01/2020 10:15,0,0.22,1.573451082,
02/01/2020 10:30,0,0.22,1.573451082,
02/01/2020 10:45,0,0.22,1.573451082,
02/01/2020 11:00,0,0.22,1.573451082,
02/01/2020 11:15,0,0.22,1.573451082,
02/01/2020 11:30,0,0.219,1.557338822,
02/01/2020 11:45,0,0.219,1.557338822,
02/01/2020 12:00,0,0.221,1.589636356,
02/01/2020 12:15,0,0.219,1.557338822,
02/01/2020 12:30,0,0.219,1.557338822,
02/01/2020 12:45,0,0.219,1.557338822,
02/01/2020 13:00,0,0.22,1.573451082,
02/01/2020 13:15,0,0.219,1.557338822,
02/01/2020 13:30,0,0.218,1.541299665,
02/01/2020 13:45,0,0.219,1.557338822,
02/01/2020 14:00,0,0.218,1.541299665,
02/01/2020 14:15,0,0.218,1.541299665,
02/01/2020 14:30,0,0.219,1.557338822,
02/01/2020 14:45,0,0.219,1.557338822,
02/01/2020 15:00,0,0.219,1.557338822,
02/01/2020 15:15,0,0.219,1.557338822,
02/01/2020 15:30,0.8,0.219,1.557338822,
02/01/2020 15:45,1,0.22,1.573451082,
02/01/2020 16:00,0.8,0.221,1.589636356,
02/01/2020 16:15,0.8,0.222,1.605894557,
02/01/2020 16:30,1,0.223,1.622225594,
02/01/2020 16:45,0.8,0.224,1.638629382,
02/01/2020 17:00,0.8,0.226,1.671654858,
02/01/2020 17:15,0.8,0.231,1.755485653,
02/01/2020 17:30,0.6,0.233,1.789523045,
02/01/2020 17:45,0.6,0.237,1.858460048,
02/01/2020 18:00,0.4,0.239,1.893358369,
02/01/2020 18:15,0,0.242,1.946241341,
02/01/2020 18:30,0.2,0.244,1.981852742,
02/01/2020 18:45,0,0.248,2.053927393,
02/01/2020 19:00,0,0.25,2.090389438,
02/01/2020 19:15,0,0.256,2.201467377,
02/01/2020 19:30,0,0.262,2.315070957,
02/01/2020 19:45,0,0.268,2.431185107,
02/01/2020 20:00,0,0.278,2.630248372,
02/01/2020 20:15,0,0.292,2.920462866,
02/01/2020 20:30,0,0.31,3.31311208,
02/01/2020 20:45,0,0.33,3.774772283,
02/01/2020 21:00,0.2,0.347,4.187894282,
02/01/2020 21:15,0.2,0.365,4.645786119,
02/01/2020 21:30,0.2,0.377,4.962618105,
02/01/2020 21:45,0.2,0.383,5.124477919,
02/01/2020 22:00,0.2,0.39,5.316200701,
02/01/2020 22:15,0,0.391,5.343842672,
02/01/2020 22:30,0.2,0.392,5.371547777,
02/01/2020 22:45,0,0.392,5.371547777,
02/01/2020 23:00,0,0.392,5.371547777,
02/01/2020 23:15,0.2,0.39,5.316200701,
02/01/2020 23:30,0,0.389,5.288621901,
02/01/2020 23:45,0,0.39,5.316200701,
03/01/2020 00:00,0,0.386,5.206264928,
03/01/2020 00:15,0,0.385,5.178939209,
03/01/2020 00:30,0,0.385,5.178939209,
03/01/2020 00:45,0.2,0.385,5.178939209,
03/01/2020 01:00,0,0.382,5.097342427,
03/01/2020 01:15,0,0.382,5.097342427,
03/01/2020 01:30,0,0.381,5.070270423,
03/01/2020 01:45,0,0.379,5.016317044,
03/01/2020 02:00,0,0.379,5.016317044,
03/01/2020 02:15,0,0.379,5.016317044,
03/01/2020 02:30,0,0.382,5.097342427,
03/01/2020 02:45,0,0.385,5.178939209,
03/01/2020 03:00,0,0.387,5.233653975,
03/01/2020 03:15,0,0.389,5.288621901,
03/01/2020 03:30,0,0.393,5.399315976,
03/01/2020 03:45,0,0.396,5.482998754,
03/01/2020 04:00,0,0.398,5.539102038,
03/01/2020 04:15,0,0.397,5.511018945,
03/01/2020 04:30,0,0.396,5.482998754,
03/01/2020 04:45,0,0.399,5.567247996,
03/01/2020 05:00,0,0.395,5.455041503,
03/01/2020 05:15,0,0.395,5.455041503,
03/01/2020 05:30,0,0.392,5.371547777,
03/01/2020 05:45,0,0.388,5.261106313,
03/01/2020 06:00,0,0.385,5.178939209,
03/01/2020 06:15,0,0.384,5.15167686,
03/01/2020 06:30,0,0.382,5.097342427,
03/01/2020 06:45,0,0.382,5.097342427,
03/01/2020 07:00,0,0.378,4.989435749,
03/01/2020 07:15,0,0.374,4.882547483,
03/01/2020 07:30,0,0.37,4.776680255,
03/01/2020 07:45,0,0.369,4.750373297,
03/01/2020 08:00,0,0.365,4.645786119,
03/01/2020 08:15,0,0.363,4.593877519,
03/01/2020 08:30,0,0.362,4.568019615,
03/01/2020 08:45,0,0.359,4.49083201,
03/01/2020 09:00,0,0.357,4.439695797,
03/01/2020 09:15,0,0.351,4.287837547,
03/01/2020 09:30,0,0.35,4.262754405,
03/01/2020 09:45,0,0.348,4.212782727,
03/01/2020 10:00,0,0.344,4.11361907,
03/01/2020 10:15,0,0.341,4.039930016,
03/01/2020 10:30,0,0.34,4.015497473,
03/01/2020 10:45,0,0.336,3.918420933,
03/01/2020 11:00,0,0.333,3.846301177,
03/01/2020 11:15,0,0.331,3.798549515,
03/01/2020 11:30,0,0.327,3.70383557,
03/01/2020 11:45,0,0.327,3.70383557,
03/01/2020 12:00,0,0.323,3.610176771,
03/01/2020 12:15,0,0.32,3.540627047,
03/01/2020 12:30,0,0.319,3.517576339,
03/01/2020 12:45,0,0.317,3.471674031,
03/01/2020 13:00,0,0.315,3.426037548,
03/01/2020 13:15,0,0.314,3.403319122,
03/01/2020 13:30,0,0.312,3.358082162,
03/01/2020 13:45,0,0.31,3.31311208,
03/01/2020 14:00,0,0.309,3.290727252,
03/01/2020 14:15,0,0.309,3.290727252,
03/01/2020 14:30,0,0.308,3.268409305,
03/01/2020 14:45,0,0.306,3.223974268,
03/01/2020 15:00,0,0.305,3.201857288,
03/01/2020 15:15,0,0.303,3.157824679,
03/01/2020 15:30,0,0.302,3.135909161,
03/01/2020 15:45,0.2,0.301,3.114060907,
03/01/2020 16:00,0,0.301,3.114060907,
03/01/2020 16:15,0,0.3,3.092279975,
03/01/2020 16:30,0,0.298,3.048920297,
03/01/2020 16:45,0,0.297,3.027341665,
03/01/2020 17:00,0,0.296,3.00583058,
03/01/2020 17:15,0,0.296,3.00583058,
03/01/2020 17:30,0,0.294,2.963011283,
03/01/2020 17:45,0,0.292,2.920462866,
03/01/2020 18:00,0,0.292,2.920462866,
03/01/2020 18:15,0,0.292,2.920462866,
03/01/2020 18:30,0,0.291,2.899290383,
03/01/2020 18:45,0,0.289,2.857149163,
03/01/2020 19:00,0,0.29,2.878185796,
03/01/2020 19:15,0,0.288,2.836180544,
03/01/2020 19:30,0,0.288,2.836180544,
03/01/2020 19:45,0,0.288,2.836180544,
03/01/2020 20:00,0,0.287,2.815279998,
03/01/2020 20:15,0,0.287,2.815279998,
03/01/2020 20:30,0,0.285,2.773683366,
03/01/2020 20:45,0,0.286,2.794447585,
03/01/2020 21:00,0,0.284,2.752987401,
03/01/2020 21:15,0,0.285,2.773683366,
03/01/2020 21:30,0,0.284,2.752987401,
03/01/2020 21:45,0,0.283,2.732359751,
03/01/2020 22:00,0,0.283,2.732359751,
03/01/2020 22:15,0,0.282,2.711800477,
03/01/2020 22:30,0.2,0.281,2.69130964,
03/01/2020 22:45,0,0.281,2.69130964,
03/01/2020 23:00,0,0.281,2.69130964,
03/01/2020 23:15,0,0.28,2.670887302,
03/01/2020 23:30,0,0.281,2.69130964,
03/01/2020 23:45,0,0.28,2.670887302,
04/01/2020 00:00,0,0.279,2.650533525,
04/01/2020 00:15,0,0.278,2.630248372,
04/01/2020 00:30,0,0.278,2.630248372,
04/01/2020 00:45,0,0.278,2.630248372,
04/01/2020 01:00,0,0.278,2.630248372,
04/01/2020 01:15,0,0.278,2.630248372,
04/01/2020 01:30,0,0.277,2.610031906,
04/01/2020 01:45,0,0.275,2.569805284,
04/01/2020 02:00,0,0.276,2.589884188,
04/01/2020 02:15,0,0.275,2.569805284,
04/01/2020 02:30,0,0.275,2.569805284,
04/01/2020 02:45,0,0.274,2.549795256,
04/01/2020 03:00,0,0.274,2.549795256,
04/01/2020 03:15,0,0.273,2.529854169,
04/01/2020 03:30,0,0.274,2.549795256,
04/01/2020 03:45,0,0.271,2.490179074,
04/01/2020 04:00,0,0.272,2.509982086,
04/01/2020 04:15,0,0.272,2.509982086,
04/01/2020 04:30,0,0.271,2.490179074,
04/01/2020 04:45,0,0.272,2.509982086,
04/01/2020 05:00,0,0.271,2.490179074,
04/01/2020 05:15,0,0.269,2.450780519,
04/01/2020 05:30,0,0.271,2.490179074,
04/01/2020 05:45,0,0.271,2.490179074,
04/01/2020 06:00,0,0.27,2.470445196,
04/01/2020 06:15,0,0.269,2.450780519,
04/01/2020 06:30,0,0.269,2.450780519,
04/01/2020 06:45,0,0.268,2.431185107,
04/01/2020 07:00,0,0.268,2.431185107,
04/01/2020 07:15,0.2,0.268,2.431185107,
04/01/2020 07:30,0,0.267,2.411659028,
04/01/2020 07:45,0,0.268,2.431185107,
04/01/2020 08:00,0,0.267,2.411659028,
04/01/2020 08:15,0,0.267,2.411659028,
04/01/2020 08:30,0,0.266,2.392202348,
04/01/2020 08:45,0,0.266,2.392202348,
04/01/2020 09:00,0,0.267,2.411659028,
04/01/2020 09:15,0,0.265,2.372815133,
04/01/2020 09:30,0.2,0.265,2.372815133,
04/01/2020 09:45,0,0.265,2.372815133,
04/01/2020 10:00,0,0.265,2.372815133,
04/01/2020 10:15,0,0.264,2.353497451,
04/01/2020 10:30,0,0.264,2.353497451,
04/01/2020 10:45,0,0.264,2.353497451,
04/01/2020 11:00,0,0.264,2.353497451,
04/01/2020 11:15,0.2,0.264,2.353497451,
04/01/2020 11:30,0,0.263,2.33424937,
04/01/2020 11:45,0,0.264,2.353497451,
04/01/2020 12:00,0,0.264,2.353497451,
04/01/2020 12:15,0.2,0.264,2.353497451,
04/01/2020 12:30,0,0.263,2.33424937,
04/01/2020 12:45,0.2,0.263,2.33424937,
04/01/2020 13:00,0,0.263,2.33424937,
04/01/2020 13:15,0,0.263,2.33424937,
04/01/2020 13:30,0,0.263,2.33424937,
04/01/2020 13:45,0,0.262,2.315070957,
04/01/2020 14:00,0,0.263,2.33424937,
04/01/2020 14:15,0,0.263,2.33424937,
04/01/2020 14:30,0,0.263,2.33424937,
04/01/2020 14:45,0,0.261,2.295962281,
04/01/2020 15:00,0,0.262,2.315070957,
04/01/2020 15:15,0,0.262,2.315070957,
04/01/2020 15:30,0,0.262,2.315070957,
04/01/2020 15:45,0,0.262,2.315070957,
04/01/2020 16:00,0,0.262,2.315070957,
04/01/2020 16:15,0,0.262,2.315070957,
04/01/2020 16:30,0,0.262,2.315070957,
04/01/2020 16:45,0,0.261,2.295962281,
04/01/2020 17:00,0,0.261,2.295962281,
04/01/2020 17:15,0,0.262,2.315070957,
04/01/2020 17:30,0,0.261,2.295962281,
04/01/2020 17:45,0,0.261,2.295962281,
04/01/2020 18:00,0,0.262,2.315070957,
04/01/2020 18:15,0,0.261,2.295962281,
04/01/2020 18:30,0,0.26,2.276923411,
04/01/2020 18:45,0,0.261,2.295962281,
04/01/2020 19:00,0,0.26,2.276923411,
04/01/2020 19:15,0,0.261,2.295962281,
04/01/2020 19:30,0,0.26,2.276923411,
04/01/2020 19:45,0,0.262,2.315070957,
04/01/2020 20:00,0,0.261,2.295962281,
04/01/2020 20:15,0,0.26,2.276923411,
04/01/2020 20:30,0,0.26,2.276923411,
04/01/2020 20:45,0,0.26,2.276923411,
04/01/2020 21:00,0,0.261,2.295962281,
04/01/2020 21:15,0,0.26,2.276923411,
04/01/2020 21:30,0,0.26,2.276923411,
04/01/2020 21:45,0.2,0.26,2.276923411,
04/01/2020 22:00,0,0.261,2.295962281,
04/01/2020 22:15,0,0.261,2.295962281,
04/01/2020 22:30,0,0.261,2.295962281,
04/01/2020 22:45,0.2,0.26,2.276923411,
04/01/2020 23:00,0,0.26,2.276923411,
04/01/2020 23:15,0,0.26,2.276923411,
04/01/2020 23:30,0.2,0.261,2.295962281,
04/01/2020 23:45,0,0.26,2.276923411,
05/01/2020 00:00,0,0.26,2.276923411,
05/01/2020 00:15,0,0.26,2.276923411,
05/01/2020 00:30,0,0.26,2.276923411,
05/01/2020 00:45,0,0.26,2.276923411,
05/01/2020 01:00,0.2,0.26,2.276923411,
05/01/2020 01:15,0,0.261,2.295962281,
05/01/2020 01:30,0.2,0.26,2.276923411,
05/01/2020 01:45,0,0.259,2.257954416,
05/01/2020 02:00,0,0.26,2.276923411,
05/01/2020 02:15,0,0.26,2.276923411,
05/01/2020 02:30,0.2,0.26,2.276923411,
05/01/2020 02:45,0,0.26,2.276923411,
05/01/2020 03:00,0,0.26,2.276923411,
05/01/2020 03:15,0,0.261,2.295962281,
05/01/2020 03:30,0.2,0.261,2.295962281,
05/01/2020 03:45,0,0.26,2.276923411,
05/01/2020 04:00,0,0.26,2.276923411,
05/01/2020 04:15,0,0.26,2.276923411,
05/01/2020 04:30,0,0.261,2.295962281,
05/01/2020 04:45,0,0.261,2.295962281,
05/01/2020 05:00,0,0.261,2.295962281,
05/01/2020 05:15,0.2,0.262,2.315070957,
05/01/2020 05:30,0,0.262,2.315070957,
05/01/2020 05:45,0.2,0.261,2.295962281,
05/01/2020 06:00,0,0.263,2.33424937,
05/01/2020 06:15,0,0.263,2.33424937,
05/01/2020 06:30,0.2,0.263,2.33424937,
05/01/2020 06:45,0.2,0.263,2.33424937,
05/01/2020 07:00,0,0.263,2.33424937,
05/01/2020 07:15,0,0.261,2.295962281,
05/01/2020 07:30,0.2,0.264,2.353497451,
05/01/2020 07:45,0,0.264,2.353497451,
05/01/2020 08:00,0,0.263,2.33424937,
05/01/2020 08:15,0.2,0.264,2.353497451,
05/01/2020 08:30,0,0.264,2.353497451,
05/01/2020 08:45,0.2,0.264,2.353497451,
05/01/2020 09:00,0.2,0.264,2.353497451,
05/01/2020 09:15,0,0.264,2.353497451,
05/01/2020 09:30,0.2,0.264,2.353497451,
05/01/2020 09:45,0,0.264,2.353497451,
05/01/2020 10:00,0,0.265,2.372815133,
05/01/2020 10:15,0,0.267,2.411659028,
05/01/2020 10:30,0,0.267,2.411659028,
05/01/2020 10:45,0.2,0.267,2.411659028,
05/01/2020 11:00,0,0.268,2.431185107,
05/01/2020 11:15,0,0.266,2.392202348,
05/01/2020 11:30,0,0.267,2.411659028,
05/01/2020 11:45,0,0.267,2.411659028,
05/01/2020 12:00,0,0.267,2.411659028,
05/01/2020 12:15,0,0.267,2.411659028,
05/01/2020 12:30,0,0.267,2.411659028,
05/01/2020 12:45,0,0.268,2.431185107,
05/01/2020 13:00,0,0.267,2.411659028,
05/01/2020 13:15,0,0.268,2.431185107,
05/01/2020 13:30,0.2,0.268,2.431185107,
05/01/2020 13:45,0,0.269,2.450780519,
05/01/2020 14:00,0.2,0.268,2.431185107,
05/01/2020 14:15,0,0.268,2.431185107,
05/01/2020 14:30,0,0.269,2.450780519,
05/01/2020 14:45,0,0.269,2.450780519,
05/01/2020 15:00,0,0.27,2.470445196,
05/01/2020 15:15,0,0.27,2.470445196,
05/01/2020 15:30,0.2,0.271,2.490179074,
05/01/2020 15:45,0,0.272,2.509982086,
05/01/2020 16:00,0,0.271,2.490179074,
05/01/2020 16:15,0,0.272,2.509982086,
05/01/2020 16:30,0,0.274,2.549795256,
05/01/2020 16:45,0,0.276,2.589884188,
05/01/2020 17:00,0,0.277,2.610031906,
05/01/2020 17:15,0,0.279,2.650533525,
05/01/2020 17:30,0.2,0.281,2.69130964,
05/01/2020 17:45,0.2,0.284,2.752987401,
05/01/2020 18:00,0.2,0.285,2.773683366,
05/01/2020 18:15,0,0.288,2.836180544,
05/01/2020 18:30,0,0.292,2.920462866,
05/01/2020 18:45,0,0.295,2.9843871,
05/01/2020 19:00,0,0.3,3.092279975,
05/01/2020 19:15,0,0.303,3.157824679,
05/01/2020 19:30,0,0.308,3.268409305,
05/01/2020 19:45,0,0.314,3.403319122,
05/01/2020 20:00,0,0.319,3.517576339,
05/01/2020 20:15,0,0.324,3.633492376,
05/01/2020 20:30,0,0.33,3.774772283,
05/01/2020 20:45,0.2,0.336,3.918420933,
05/01/2020 21:00,0,0.337,3.942591928,
05/01/2020 21:15,0,0.342,4.064427827,
05/01/2020 21:30,0,0.347,4.187894282,
05/01/2020 21:45,0,0.347,4.187894282,
05/01/2020 22:00,0,0.351,4.287837547,
05/01/2020 22:15,0,0.351,4.287837547,
05/01/2020 22:30,0,0.351,4.287837547,
05/01/2020 22:45,0,0.351,4.287837547,
05/01/2020 23:00,0,0.351,4.287837547,
05/01/2020 23:15,0,0.35,4.262754405,
05/01/2020 23:30,0,0.35,4.262754405,
05/01/2020 23:45,0,0.351,4.287837547,
06/01/2020 00:00,0,0.351,4.287837547,
06/01/2020 00:15,0,0.35,4.262754405,
06/01/2020 00:30,0,0.351,4.287837547,
06/01/2020 00:45,0,0.351,4.287837547,
06/01/2020 01:00,0,0.351,4.287837547,
06/01/2020 01:15,0,0.352,4.312985497,
06/01/2020 01:30,0,0.353,4.33819821,
06/01/2020 01:45,0,0.351,4.287837547,
06/01/2020 02:00,0,0.354,4.363475641,
06/01/2020 02:15,0,0.354,4.363475641,
06/01/2020 02:30,0,0.354,4.363475641,
06/01/2020 02:45,0,0.354,4.363475641,
06/01/2020 03:00,0,0.351,4.287837547,
06/01/2020 03:15,0,0.351,4.287837547,
06/01/2020 03:30,0,0.35,4.262754405,
06/01/2020 03:45,0,0.348,4.212782727,
06/01/2020 04:00,0,0.346,4.163070826,
06/01/2020 04:15,0,0.346,4.163070826,
06/01/2020 04:30,0,0.344,4.11361907,
06/01/2020 04:45,0,0.342,4.064427827,
06/01/2020 05:00,0,0.341,4.039930016,
06/01/2020 05:15,0,0.339,3.991130246,
06/01/2020 05:30,0,0.338,3.966828382,
06/01/2020 05:45,0,0.337,3.942591928,
06/01/2020 06:00,0,0.335,3.894315444,
06/01/2020 06:15,0,0.333,3.846301177,
06/01/2020 06:30,0,0.331,3.798549515,
06/01/2020 06:45,0,0.331,3.798549515,
06/01/2020 07:00,0,0.33,3.774772283,
06/01/2020 07:15,0,0.326,3.680321825,
06/01/2020 07:30,0,0.327,3.70383557,
06/01/2020 07:45,0,0.325,3.656874077,
06/01/2020 08:00,0,0.323,3.610176771,
06/01/2020 08:15,0,0.32,3.540627047,
06/01/2020 08:30,0,0.32,3.540627047,
06/01/2020 08:45,0,0.32,3.540627047,
06/01/2020 09:00,0,0.319,3.517576339,
06/01/2020 09:15,0,0.317,3.471674031,
06/01/2020 09:30,0,0.315,3.426037548,
06/01/2020 09:45,0,0.315,3.426037548,
06/01/2020 10:00,0,0.313,3.380667308,
06/01/2020 10:15,0,0.311,3.335563734,
06/01/2020 10:30,0,0.312,3.358082162,
06/01/2020 10:45,0,0.311,3.335563734,
06/01/2020 11:00,0,0.309,3.290727252,
06/01/2020 11:15,0,0.308,3.268409305,
06/01/2020 11:30,0,0.308,3.268409305,
06/01/2020 11:45,0.2,0.307,3.246158292,
06/01/2020 12:00,0.2,0.306,3.223974268,
06/01/2020 12:15,0.4,0.306,3.223974268,
06/01/2020 12:30,0.2,0.304,3.179807407,
06/01/2020 12:45,0.6,0.305,3.201857288,
06/01/2020 13:00,0.6,0.306,3.223974268,
06/01/2020 13:15,0.6,0.307,3.246158292,
06/01/2020 13:30,0.6,0.308,3.268409305,
06/01/2020 13:45,0.6,0.311,3.335563734,
06/01/2020 14:00,0.8,0.313,3.380667308,
06/01/2020 14:15,0.6,0.315,3.426037548,
06/01/2020 14:30,0.6,0.318,3.494591983,
06/01/2020 14:45,0.4,0.324,3.633492376,
06/01/2020 15:00,1.4,0.332,3.822392496,
06/01/2020 15:15,0.2,0.337,3.942591928,
06/01/2020 15:30,0,0.347,4.187894282,
06/01/2020 15:45,0,0.365,4.645786119,
06/01/2020 16:00,0,0.395,5.455041503,
06/01/2020 16:15,0.2,0.429,6.440675259,
06/01/2020 16:30,0.2,0.471,7.756646318,
06/01/2020 16:45,0,0.512,9.144087896,
06/01/2020 17:00,0.2,0.551,10.57693442,
06/01/2020 17:15,0,0.581,11.78949959,
06/01/2020 17:30,0,0.608,12.89806191,
06/01/2020 17:45,0,0.623,13.52061238,
06/01/2020 18:00,0,0.628,13.72915419,
06/01/2020 18:15,0,0.635,14.02195754,
06/01/2020 18:30,0,0.639,14.18971144,
06/01/2020 18:45,0,0.635,14.02195754,
06/01/2020 19:00,0,0.635,14.02195754,
06/01/2020 19:15,0,0.632,13.89635045,
06/01/2020 19:30,0,0.631,13.85452132,
06/01/2020 19:45,0,0.625,13.60396834,
06/01/2020 20:00,0,0.614,13.14652309,
06/01/2020 20:15,0.2,0.611,13.02219852,
06/01/2020 20:30,0,0.601,12.60914766,
06/01/2020 20:45,0,0.593,12.28024181,
06/01/2020 21:00,0,0.583,11.87106888,
06/01/2020 21:15,0,0.573,11.46412068,
06/01/2020 21:30,0,0.565,11.14019987,
06/01/2020 21:45,0,0.554,10.69724272,
06/01/2020 22:00,0,0.548,10.45684275,
06/01/2020 22:15,0,0.54,10.14894213,
06/01/2020 22:30,0,0.532,9.857136607,
06/01/2020 22:45,0,0.523,9.533346596,
06/01/2020 23:00,0,0.517,9.32013742,
06/01/2020 23:15,0,0.508,9.004314189,
06/01/2020 23:30,0,0.501,8.761995647,
06/01/2020 23:45,0,0.494,8.522593972,
07/01/2020 00:00,0,0.489,8.353383937,
